comment,label
bỉm rất chán bé đái 1 lần ướt hết cả bỉm lẫn chăn con nhà tôi 7 5kg mặc size80 loại 11kg còn hơi chật đặt 4 cái 3 cái màu đen giống nhau hơn_nữa bé ị xong rấthó giặt dù đã ngâm xà_phòng trc giặt không khác_gì mặc quần bt quá chán so mong_đợi,1
chất_liệu ko thấm dc mồ_hôi măk ko thích chút,0
giấy ko đc ướt như loại khác mùi giấy hơi hăng_hắc khó_chịu cảm_giác mùi hóa_học í,1
giao hàng lâu đóng_gói móp_méo 10ml hơi ít nên mua full chai lợi,1
phục_vụ rất tốt thời_gian giao hàng rất nhánhan phẩm tuyệt_vời,0
đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt thời_gian giao hàng rất nhanh chất_lượng xài rồi đánh_giá sau qua lần sử_dụng đầu không vừa_ý nướng thịt lâu chính phải hẹn hai lần lần đầu 30p lần sau thêm 15p nữa mới chính thit thịt không được vàng 2 sao,1
nút quay lại vô_cùng tiện_lợi không có nhưng lại có nút chuyển_đổi chế_độ rung chuông có_lẽ apple để dần nhận ra sự ngớ_ngẩn ,1
sp như mô_tả,0
banh qua nhỏ miềm nữa,1
qua hài_lòng,0
ốp xinh sang_chảnh lắm ạ,0
đắt,1
sản_phẩm rất đẹp y hình cám_ơn nha sẽ ủng_hộ thêm,0
giày đẹp lắm ak tư_vấn rất nhiệt_tình vs khách_hàng chúc shops luôn thành_công bán dc nhiều đơn hàng ak chất_lượng sản_phẩm tuyệt_vời rất đáng tiền,0
size đánh ko đúngchưa kịp mặc mang giặt đã co lên tận rốn,1
thời_gian giao hàng rất nhanh đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém không đáng tiền,1
pin tồi_tàn quá,1
sản_phẩm cay mắt hơn những gel thông_thường xài chưa thấy thay_đổi,1
cũng phải công_nhận mặc_dù còn nhiều hạn_chế chẳng_hạn như ngập nước trong ngày thông hầm đầu_tiên   nhưng công_trình góp_phần giải_quyết lưu_thông,0
đã xài qua windows 10 sẽ không bỏ nóđể về windows 7 hay 8 nữa bởi xài nó rất mượt nhanhgiao điện lại quá đẹptiện_lợi chỉ trừ những máy quá củ cấu_hình quá yếumới không xài được thôi ,0
giao hàng chậm_trễ giao không đúng màu,1
nhắn ko lầy màu hồng vẫn giao màu hồng số 3 ko quạt được,1
giày đẹp long_lanh,0
thật_ra đầu_vào 5v1a đầu_ra 5v1 5acó_thể chậm hơn như_thế không giống như lời giới_thiệu sp vàođầu_ra 2 1a mới mua về sạc dự_phòng còn 3 cụcsạc con xiaomi redmi 5plus pin4k từ 2050% hêt sạch pin sạc dự p tính ra 1tiếng sạc dc 30% sạc rât chậm chắc mua đợt giá  ,1
đóng_gói rất chu_đáo có nhu_cầu sẽ ủng_hộ tiếp,0
 bánh sữa_chua bóc 5 cái cả 5 đều bị ẩm viền khác màu chụp ảnh ko lên  nhận hàng ngày 126 bánh sx từ 11125 nghe nói bánh date ngắn 15 tháng nên như ăn ko kịp luôn,1
giày mềm êm chân đế cao_su rất mềm,0
giao hàng rhieeus làm_ăn k uy_tin lấy 20 chai 19 chai tất tất đểu k đubgs như sp của phục_vụ rất kém,1
chúc_mừng hạnh_phúc của cặp đôi trên,0
chất_lượng bt mang trên tay thường_xuyên đứng máy,1
giao hàng đúng mẫu nhưng xài chưa hết ngày đã bị đứng rồi không chạy nữa k biết hết pin hay bị nữa,1
bảng mắt khá nhỏ hơn nghĩ nhưng giá như_vậy cũng hợp_lý nhưng điều quan_trọng chất phấn rất tệ bụi phấn tơi rơi ra rất nhiều mặc_dù đã giũ cọ sau lấy phấn đánh lại k lên màu lắm nữa sp của maybelline thật_sự làm thất_vọng mặc_dù màu rất đẹp dễ dùng,1
giao chuột không đúng sản_phẩm giao con chuột rất cùi hộp bị bóp ra khá cũ bàn_phím lồi_lõm khá thô khuyên không nên mua sản_phẩm của,1
tuy_nhiên nhận sim yêu_cầu phải nạp tiền để đăng_kí gói cước ngay từ tháng đầu_tiên lừa_dối khách_hàng chắc_chắn đọc quảng_cáo bảo từ tháng thứ 2 mới nạp tiền duy_trì mập_mờ trong cách viết quảng_cáo,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh chai nhỏ gọn rất dễ_thương cám_ơn,0
thứ như côn_đồgọi lại dọa_dẫm không chỉnh_sửa sẽ gọi điện_thoại làm_phiền liên_tục dù_cho giá tôi trả bạn sau giảm hợp_lý đi_chăng_nữa vì_vậy tôi khách_hàng thậttrải_nghiệm thật đưa ra đánh_giá từ bản_thân việc_làm marketinggiật títcâu view thái_quá lừa_đảo đấy,1
sản_phẩm mua_đi_bán_lại chất_lượng kém ,1
đóng_gói sản_phẩm rất đẹp chắc_chắn trước e chỉ dùng bioderma mới dùng em ganier 1 lần nhưng thấy khá sạch mùi thơm nhưng hơi nặng mùi hương_liệu nếu mùi nhạt hơn xíu perfect nhưng giá em ý quá ổn rồi ạ 5 hiuhiu,0
minh cung bị chật phai trừ_hao 2 số chất_liệu ok,1
đẹp lắm ơi rất ưbsg í ghế chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,0
chất_lượng sp rất tốt đẹp rẻ vượt quá mong_đợi số tiền bỏ ra rất ưng_í,0
quá_sức mong_đợi  tao thấy cực đẹp,0
ghi_chú đổi sag màu đen nhưg vẫn nhận đc màu_da,1
giày xinh rất êm chân đóng_gói sản_phẩm rất đẹp chắc_chắn,0
đặt 5 gói mặt_nạ sum trắng giao 5 gói đen ạ,1
phục_vụ tốt mỗi_tội giao hàng hơi lâu tí,0
dùng rất ổn pin 3100 sạc đc 4 lần,0
giao hàng quá chậm,1
 áo ok nhưng quần chán vì_vậy,1
phục_vụ rất tốt chưa dùng nên chưa biết kết_quả,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh sẽ tiếp_tục ủng_hộ dài_dài,0
đóng_gói sản_phẩm siêu chắc_chắn thời_gian giao hàng siêu nhanh,0
dây hơi dài ạ nhưng đồng_hồ đẹp,0
000 quá kém sạc dc có 1 lần kêu 10,1
mua tạ 4 thanh amp dán giao hàng 8 thanh buộc dây,1
hài_lòng dầu oliu giỏ hàng mạng lãng lúc mua cũng k để_ý nên k mua đc dầu oliu hơi buồn hjc,0
giao hàng nhanh chất_lượng sản_phẩm tốt máy có_thể xông cả dược_liệu hay tinh_dầu đều được,0
chán quá chọn sezi 2 con k mặc vừa chắc 2 năm nữa mới mặc mất,1
good product quality good value for money fast delivery excellent service by seller,0
khô_gà quá cứng mùi hơi lạ k ngon,1
sản_phẩm y hình_mẫu nhẹ rất êm chân chiếc bên trái quai hơi rộng hơn xíu nhg ko sao phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh nếu có dịp sẽ ủng_hộ tiếp,0
gói hàng_không đẹp,1
chưa dùng nên ko biết,0
tạm được nhưng không nên nước quá nhiều bong keo,0
son của bị gãy rồi ạ giao hàng kiểm_tra trước dùm nha hơi buồn,1
lần mua lần thứ 2 của chất vải quần sịp mát co_giãn sẽ ủng_hộ trong thời_gian tới 4 đôi tất tặng kèm tốt kích_thước hơi nhỏ không biết vừa không,0
 đồ k đc như giới_thiệu tuy_nhiên k uy_tín,1
 sài chưa dc tuần thực_ra mở nguồn k lên hơn_nữa,1
1 sao thái_độ phục_vụ,1
chất_lượng sản_phẩm tuyệt_vời   giao hàng nhanh,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt rất đáng tiền sẽ ủng_hộ tiếp,0
hoàn_toàn chưa nhận được đơn hàng sao có_thể đánh_giá dc,1
khô ga lá chanh thơm ngon khô_gà ko lá chanh có mùi rất khó_chịu m mua 2 hộp la chanh ko lá chanh chỉ dám ăn hôp lá chanh hộp kia chắc bỏ quá   huhu,1
sản_phẩm đẹp nhưng_mà bé 65kg mặc size 80 bị kích đùi hằn đỏ chân,1
tai nghe có chất_lượng âm_thanh rất tốt nhưng chắc không dám mua sản_phẩm công_nghệ ở tiki nữa tai nghe mua ngày 20012018 nhưng vừa xài được 1 tuần đã bị bong tróc nặng_nề khoảng 2 tuần sau bông đệm tai rách hoàn_toàn ra khỏi tai nghe do đã bị mục từ lâu chỉ còn trơ phần nhựa mặc_dù vẫn còn rất sớm trong thời_hạn bảo_hành 24 tháng nhưng liên_hệ svhouse đơn_vị phân_phối bảo_hành sennheiser tại việt_nam svhouse nói sản_phẩm mua tại tiki nên phải yêu_cầu tiki bảo_hành liên_hệ tiki tiki không chịu trách_nhiệm không chấp_nhận lỗi bong tróc rách đệm lý_do không phải lỗi kỹ_thuật trong miếng đệm đã bị mục từ trước mua sản_phẩm giá_thành cao như_vậy phải chấp_nhận xài như thế_này,1
phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh,0
đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền sóng tốt,0
đóng_gói sản_phẩm rất đẹp chắc_chắn nhưng dùng ko có tác_dụng,1
chất_lượng sản_phẩm tốt đóng_gói sản_phẩm đẹp chắc_chắn,0
sản_phẩm chất_lượng  dễ_thương,0
áo mỏng phục_vụ ko tốt như kiểu cố_tình gửi màu xấu tồn khách xem đánh_giá cũng có 1 ng bị y_như dễ_tính thì_có_khi mặc luôn chứ trả hẳn ko đổi vs kiểu bán hàng thế_này,1
làm_ăn như cứt  mỗi chiếc 1 kiểu,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn shipper thi nhanh thi trể 1 ngày ko sao 5 sao ban nhé quat de tren bàn hoc cac be thi chuan day cac mẹ ạ ko lo nong nuc kiem chuyen ko hoc dc,0
giao nhầm mk,1
giày đẹp êm chân chất_lượng rất oke nhưng có đôi_chút hơi thất_vọng vì hàng cao_cấp nhưng vẫn còn lỗi như phần keo dán vẫn còn cái mũi giày của nó bị lệch như lúc phát_hiện ra rất buồn không hài_lòng một_chút kiểu niềm vui nó không được trọn_vẹn ý hi_vọng bitis sẽ làm cẩn_thận hơn không còn tình_trạng nữa,1
màu rất êm lên màu mượt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanhshop phục_vụ rất tốt e để 5nhé,0
giày rất đẹp êm,0
hơi nhiều tỏi nhưng ngon thích ăn ít tỏi thôi,0
 giao_hành quá chậm ba_lô quá bé đúng như bàn_tay hơn_nữa thất_vọng,1
giày mềm đẹp rất êm chân mà_lại rẻ nữa rất thích,0
hàng giao nhanh son lên màu cực đẹp,0
dien sai nhu con cat vay do hu tim lum_hu_bin nhu chuoi sac tom lai la toi_muon_doi cai_khac,1
mặc đc lần đã rách vải chứ k phải bung chỉ,1
 tuy_nhiên vẫn bị ngấm nước dù đã xịt 2 lớp giống như hướng_dẫn,1
chưa bao_giờ đánh_giá nhưng sản_phẩm quá tốt bé cực thích nên đánh_giá lun chất_lượng sản_phẩm tuyệt_vời phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,0
đồng_hồ mất chốt quay cái điều_chỉnh cái chất_lượng sản_phẩm kém,1
  đôi kia bị ngắn hơn ko thèm rep luôn   rất không đáng tiền giao đôi vừa đôi chật phục_vụ rất kém,1
cân_nhắc trước mua nội_dung truyện hết 80% về chuyện quan_hệ tình_dục nhưng miêu_tả mơ_hồ dễ nhàm_chán,1
ao mong quan ok,0
sản_pham rat kém k giong trong hình,1
phục_vụ kém giao sản_phẩm không đủ số_lượng xử_lý vấn_đề chậm_chạp,1
sau bình_luận chắc bị chặn luôn chất_lượng sản_phẩm rất kém,1
máy xước nhiều,1
balo đẹp bé rất thích ngoài tối hơn tí nhưng nó chung hài_lòng,0
 check code son 3ce k ra sản_phẩm,1
mua về chưa dùng nhìn qua thấy cũng đẹp,0
chất_lượng sản_phẩm tuyệt_vời ốp xinh lắm,0
dễ bị trầy dây_quai hơi rộng cơ_mà hàng đẹp y_hình,0
đặt lần thứ 34 đấy rồi lần cũng 5 sao như lần đầu cả về chất_lượng sản_phẩm lẫn sự chu_đáo của d mua sạc được tặng đèn nữa cảm_ơn nhìu,0
san_pham ko tot như quang,1
kính có rất nhiều chấm li_ti loang dầu 2 mép kính ko ôm 25d nên bị hở nhìn rất xấu ae đừng mua phí tiền   dán xong bóc vứt mẹ rồi hàng kém chất_lượng mua miếng dán nilon ở thế_giới di_dộng dán còn xịn hơn cái phế_phẩm,1
chén không hít cả,1
chất_lượng sản_phẩm tuyệt_vời màu đẹp đóng_gói sản_phẩm rất đẹp chắc_chắn,0
  thun mac vao giãn quá ko thich,1
 bán sp cũ không giống như hình dùng được hay không phải test đã theo như_vậy nói_chung chán lỡ mua rồi nên chịu hơn_nữa đóng_gói không chắc_chắn,1
thái_độ của nhân_viên giao hàng rất kém,1
giao sai màu sai sz ncl phụ_vụ kém 1sao,1
rất hài_lòng,0
trớt quớt luôn á đẹp chất_lượng quá tệ,1
đóng_gói sản_phẩm rất đẹp chắc_chắn tuy_nhiên nên ghi thêm tgian share vs hsd hay hơn,0
không_thể ngờ được lenovo quá đỉnh đưa tính_năng vốn chỉ có trong viễn_tưởng đt quá đỉnh hy_vọng chiếc super smartphone nàu sớm bán trong tương_lai gần,0
 đặt màu bạc gửi màu vàng theo chất_lượng k như ảnh may mua giá sale k mua giá chưa sale tiếc tiền chết hàng mới đạ bị bong lớp lót ra đúng tiền_nào_của_nấy,1
lần sau đừng đội_giá rùi ghi km nhé  hàng chấp_nhận dc,1
ngonnnn lắmmmmm,0
mở_đầu ổn tạm ổn khúc cao_trào rất ổn nhưng cái kết nhạt nam chính vô_dụng nữ chính ko có j nổi_bật đúng_ra ko có đoạn kết luôn vì cuối_cùng mọi việc ko đc giải_quyết j hết bỏ_ngõ chơi,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,0
dùng 2 con blackberry tình_hình quay về dùng cục gạch nokia cũ ,1
tệ k hài_lòng về sp,1
chất_lượng sản_phẩm tuyệt_vời bé nhà m dùng gần hết hộp đầu_tiên ăn_uống có_vẻ ngon_miệng hơn m sẽ ủng_hộ tiếp,0
 giao sai hàng đóng_gói sản_phẩm rất đẹp chắc_chắn,1
hàng tôt,0
dong_ho moi deo ma_da ra ten roi  kém chat_luong ,1
đóng_gói sản_phẩm rất đẹp giao hàng nhanh nhưng_mà em thấy son đánh lên môi bị vón cục khô môi mau trôi chứ không mịn lì như nói   em hơi thất_vọng một_chút,1
đáng đồng_tiền,0
đặt màu trắng si giao màu khác giao chậm,1
sách mới còn trong bọc nhựa giao hàng nhanh kinh_khủng,0
hàng y_hình chắc ngon,0
lọ bé_bé xinh_xinh giá cũng khá cao nên nghĩ chắc hàng tốt hiệu_quả cũng thấy ok như mong_đợi thoa trc trag điểm thấy da mịn phấn mồ_hôi ra phấn trôi da cũng ko sần_sùi nchung dùng thíchh,0
ghế chắc_chắn,0
mua 5 hộp dùng dợt tạm thôi chứ đánh chính không được cầu bay nhanh đập lạng,1
chết,1
sản_phẩm dùng rất thích  mới dùng nên chưa biết giữ đc trong bao_lâu phải xịt lại      đóng_gói đẹp cẩn_thận,0
dong goi dep sp tuong ung voi tien mua,0
bb10 bàn_phím q5 q10 q20 đc đánh_giá ko tiện bằng 99xx,1
chất_lượng sản_phẩm rất kém vỏ đựng rơ lưỡi bong hoàn_toàn 1 hộp 10 cái bong cả mười rất không đáng tiền,1
hàng giao không đúng màu   dat mau do đua mau xanh   bàn_phím bị bung lên phải dan keo lại  chỉ co vai trăm ma phai gửi lên kiểm_tra bo mẹ rồi   giao hàng hong kiểm trước   kiểu nay không co mua lan hai đau ,1
có chút thắc_mắc sao dùng phần_mềm gõ code trên spham nó lại không hiển_thị sản_phẩm giao hàng nhanh,1
che khuyết_điểm tốttừ sẽ chỉ dùng em ủng_hộ,0
chất_lượng sản_phẩm rất kém rất không đáng tiền núm ti hơi nồng_nặc mùi cao_su mặc_dù trước mua đã hỏi người bán bằng cao_su có sợ hơi mùi csu ko nguoi bán bảo ko núm ti thi để bẩn cầm cứ thấy nhớp_nhớp dù rua sạch vẫn thấy núm ti bám lớp váng gi ko giam con dùng luôn ,1
