comment,label
Kem hơi dính và khó thấm nhưng được cái dưỡng ẩm siêu siêu tốt. Hôm qua mình thiếu ngủ mà sáng nay vùng da dưới mắt không bị trũng mỏi 😄 Hiệu quả giảm thâm nhăn thì phải sử dụng thêm thời gian mới cảm nhận đc. Shop đáng yêu và chị chủ nhiệt tình ạ 😻,0
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được lần này tôi không hài lòng do sản phẩm đã bị bóc seal cáp dây lan thì ở ngoài vỏ hộp không ở trong hộp như trước,0
Shop không thèm trả lời tin nhắn cũng không nói lý do giao hàng muộn đặt hàng 1 tuần mới có,1
Yêu cầu viết phiếu thu đã liên hệ chat/ goi dt báo sẽ gửi kèm nhưng khi nhận vẫn k có!,1
Chất lượng sản phẩm rất kém  Đun nuóc mãi k sôi. Nhiệt độ k cao giống nhu giới thiệu. ,1
Cam ơn shop nhìu nghen,0
Thời gian giao hàng rất nhanh Sản phẩm y hình,0
Chất lượng sản phẩm rất kém thái độ phục vụ kém bán hàng mà ko quan tâm đến khách hàng gọi và chat coi như câm điếc xã đàn.,1
Bao bì trầy xước,1
Thời gian giao hàng rất nhanh khô gà ngon.,0
Nước hoa thơm và giữ mùi ok,0
Sản phẩm tốt phí vận chuyển cao hơn bưu điện nhiều quá,0
tiki giai hàng rất nhanh mình đánh giá cao về điều này. còn về son thì mình không hài lòng màu son nhợt nhạtđánh lên môi thì bết cục cục rất xấu  thất vọng mua rất nhiều lần trên tiki chỉ duy nhất lần này là không hài lòng son cứ như hết date ấy chắc tại hàng sale,1
"Nếu mất tiền thì mua bản premium của Avira , dùng khỏi chê luôn .",0
Rất thất vọng  Chất lượng sản phẩm rất kém cục lăn bị móp ko lăn được,1
Tuong ngon,0
"Chất lượng sản phẩm tuyệt vời, hang rat ok Shop phục vụ rất tốt ",0
Vị của cái món này hay phết! E tưởng nó chua nhưng nó lại ko chua mà kiểu thơm thơm vs vị của vỏ quất là chủ yếu :)),0
Chất lượng sản phẩm tuyệt vời Nhựa cứng k phải silicon 😭😭😭,0
Còn hơn cả sự mong đợi. Vừa như in,0
Tốt .sản phẩm đep,0
Sản phẩm mỏng giá đắt so với số tiền phải trả. Thất vọng khi mua sản phẩm này.,1
Hút dc 1 lần rồi hư lun,1
Sản phẩm bị hởquai sau dính keo bong lớp da trongkhông hài lòng,1
Mình nghĩ màu này chỉ hợp với mấy bạn da trắng thôi nhé. Shop phục vụ rất tốt  đóng gói sản phẩm rất đẹp và chắc chắn,0
Đặt mua 13 cái luôn . Shop giao đồ nhanh và rất nhiệt tình. Kết cái túi đi kèm dầy dặn vải đẹp. Thảm tập rất ok. Nên mua nha mn . Này em chụp vội khi nhận đc 5 cái trưóc 😉,0
Ko xài được chắc hết pin,1
Bận rất dễ thương nhưng mà phần keo dính sau lưng hơi dở  chưa kịp mặc đã bị sứt ra rồi,0
"""Máy mình bị lỗi mất sóng, màn hình thì hay bị đơ rồi máy tự restart lại. Đang tìm cách up lên để hết lỗi mà không được.""",1
Mua ve ko dam mang luon .Quai dep chiec lon .Chiec nho .Hoi doi sp lai ko thay shopee tra loi .Ko hai long .,0
Shop phục vụ rất tốt. Được tặng kèm gương mini dễ thương.  Đóng gói sản phẩm rất đẹp và chắc chắn.,0
Đóng gói sản phẩm rất  đẹp và chắc chắn,0
"""Pin yếu thế thì không ổn với máy 6' rồi. Thà bỏ thêm tiền mua Galaxy A9 pro""",1
Hàng hơi cũ rỉ sét nhiều chỗ Chất lượng sản phẩm kém,1
Màu ko dc đẹp như trên hình.,1
Combo đúng nhiều luôn ._. Đẹp lắm shop 💕,0
Sản phẩm tuyệt vời. Hàng chuẩn auth❤️❤️,0
Giao thiếu mình cái này rồi shop ơi T^T,1
K hài lòng lắm,1
Hàng vừa mở ra đã hư  Chất lượng sản phẩm rất kém,1
" Chất lượng sản phẩm tuyệt vời, sẽ ủng hộ shop ",0
Sp nhu hinh  đep  be nha minh rat thich cam on shop da giao hang đúng mẫu ,0
Hàng như ý muốn ạ . Dày và chất liệu tốt nói chung sản phẩm rất ok ạ,0
Chất lượng sản phẩm tuyệt vời. Rất đẹp. Quan trọng là shop tận tình và rất uy tín với kh. Sẽ ủng hộ shop tiếp,0
Giày ik trong hình hay khác vậy tôi đặt mèo xanh sao ra mèo đen,0
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Mỗi lần thèm là lên order shop ngày hôm sau là có liền luônnnn, lần này ít hạt bị cháy, rang ngon thơm lắm ạ.  Mỗi tội là ăn quá sợ nóng nên lâu lâu mới dám đặt π-π ",0
ko ngon như mọi ng nói :ý kién cá nhân Chất lượng sản phẩm rất kém,1
Hơi lỏng một tẹo nhưng không đi chuyển thì vẫn đựng đồ rất Ok nha ❤️ cách đóng gói rất chắc chắn điều này mình rất thích 💪🏻,0
shop phục vụ rất tốt.Giao hàng nhanh,0
Giao hàng không đủ tới hồi hỏi kêu kiểm tra lại vậy mà tới giờ vẫn không giải quyết cho mình. Thực sự mua hàng ở shop rất nhiều lần rồi mà hôm nay thất vọng về thái độ làm việc quá. Làm ăn vậy mất uy tính hết.,1
Cũng đc so với giá.,0
"Lên tay nhìn rất phê, nói thật mấy ông tay trắng 1 chút đeo lên có lẽ nhìn oki hơn.  đẹp lắm shop m rất ưng về sản phẩm này chất lượng tốt giá lại rẻ. Lần sau sẽ ủng hộ shop tiếp Tặng shop 5*",0
"Vâng trong khoảng thời gian nóng phòi mỡ  chiếc """"quạt đá"""" này đã làm cho tôi mù con mắt và vứt đi 159k một cách không thể uổng phí hơnQuạt nhỏ khủng khiếp như đồ chơi trẻ con gió nhẹ hều và không mát nhất mạnh là KHÔNG MÁT một tí gì mặt dù cho 7 viên đá vào khay. So với cái quạt cầm tay hình bắp ngô có khi còn không mát bằng. Giờ đã cất em nó yên nghỉ 1 góc.",1
Mjnh muon tra hang nay nhe nhan dc hang da bi be vo sop cho minh dia chi cu the ah,1
Sản phẩm đc đóng bọc rất cẩn thận giao hàng siêu nhanh. Phấn độ bám nhẹ có ánh nhũ dùng ổn,0
Giày hơi bẩn tí tẹo nhg ksao,1
Đồng hồ không chạy =)) quá kém,1
Ngon. Nhanh. Sẽ mua tiếp.,0
lao nghe hơi bé ... có thể đổi lại cái khác đc k shop,1
Sp nhận được chỉ giống kiểu dáng ko giống như hình ảnh shop đã đăng. Đặt Hồng giao Xanh. Trả hàng thì mất công nên thực sự ko hài lòng lắm về sp nhận được,1
Check ra Hạt CHIA fake 80% Hạt chia ko có tem chống giả của bộ công an bao bì in ko giống hàng chuẩnĐịnh cho 1 sao nhưng shop ship nhanh nên cho 2 sao,1
-  Chất lượng sản phẩm tuyệt vời - Đóng gói sản phẩm rất đẹp và chắc chắn -  Shop phục vụ rất tốt -  Thời gian giao hàng rất nhanh - sẽ ủng hộ shop nhiều nữa 😍😍,0
Chất lượng sản phẩm tuyệt vời! Ủng hộ Shop dài dài và đã mua thêm 1 nồi nữa cho bn ,0
Hàng đẹp màu đẹp lắm chất son cx rất ok ko bịt khô môi cx khá lì nữa  Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,0
sau 11 tháng sử dụng chỉ 80GB không mở được dữ liệu. Chính sách bảo hành của cả Seagate và Tiki đều tệ không hỗ trợ hồi phục ổ cứng mà chỉ 1 đổi 1. Nhân tiện khuyến cáo luôn không nên dùng Onedrive để backup data (duoc tang 250GB khi mua seagate). Túm lại là tệ ham rẻ nên giờ phải cày lại data. Hic!,1
Mới dùng thì thấy cũng ok,0
"""Thôi mua m5 đi!!!rất tuyệt vời!!!""",0
Thời gian giao hàng rất chậm Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém,1
Chất lượng sản phẩm rất kémYêu cầu đổi hàng lỗi cho khách buôn bán hì nt cả 10 chục lần ko trả lời .... ngày qua ngày cũng ko tl tn  shop buôn bán ko uy tín ko có trách nhiệm  mọi người tránh mua shop này để gặp trường hợp như vậy tui chụp đem lên fb cho mọi nguoi biet shop làm ăn tệ ntn...,1
Shop phục vụ rất kém Mình đã 2 lân nạp tiền viettel và Mobi mà shop không gửi mã nạp,1
Khi mua k có sản phẩm khuyến mãi như trên thông báo. Gọi lên tiki nhận đc câu trả lời là hết sản phẩm khuyến mãi. Thật sự rất không hài lòng với cách trả lời của nhân viên như vậy. Vì nếu hết sản phẩm khuyến mãi và hết chương trình khuyến mãi này thì đề nghi trang web tiki phải tháo cái thông báo xuống để khách hàng biết.,1
Mũ thì đc mỗi tội shop hok gói kĩ càng cẩn thận cho m lm m cắt lấy đồ cắt phải mũ .shop len lưu y khi gói hàng cùng với mấy sét cặp tóc ak .,0
Chất lượng sản phẩm tuyệt vời  Rất đáng tiền Sẽ ủng hộ shop dài dài,0
Shop làm ăn gian dối lắm lừa đảo trắng trợnđặt Modun thì giao Nibosi cũ kỹ.  NT ko trả lời. coi như thí cô hồn vậy,1
không như mô tả khoai gì mà hôi khói không ăn được mà chờ lâu cả 10 ngày mới giao hàng tệ quá,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .Rất ưng sẽ ủng hộ shop dài dài nhé. 😘😘😘😘😘😘😘.,0
Không cài tiếng việt..... dù đã note,1
mình dùng được một tháng rồi nhưng quá thất vọng không kết nối wifi phải RESET theo hướng dẫn của bộ phận chăm sóc khách hàng của Tiki mới kết nối lại được cứ thế RESET cả chục lần trong ngày. cuối cùng mình bỏ vào sọt rác ! Quá thất vọng với sản phẩm !,1
Mua về bỏ không vì không dùng được cho thẻ cf như quảng cáo.,1
Rất không đáng tiền. Sản phẩm cũ  dơ bẩn. Đặt 3 đôi cùng một màu thì giao ra thành 2 màu khác nhau,1
"""nhật lúc nào cũng độc , cấu hình rất tốt và không phải lúc nào máy cũng hướng đến cái đẹp""",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. rất ưng ý.,0
sản phẩm k như mong đợi,1
Nt ko trả lời rồi đến lúc đánh giá rồi mới kêu chưa có thời gian trả lời. Có 10k chả bõ công gói lại hàng rồi đi gửi nên đừng bắt hoàn hàng rồi chặn luôn khách thế. Làm ăn mất dạy. 1 người 10k nhưng nhiều người là thành 100200k đấy. Nói thì kêu có 10k mà rên rỉ kêu la. Chúc nhanh giàu,1
Giao hàng không giong như miêu tả,1
Giao hàng nhanh và hàng cũn ok,0
Hàng xuất sứ thái lan nhưng sản xuất tại việt nam !!!! Đây là hàng giả mọi người k lên mua,1
Đơn hàng đặt9 cái shop mới giao cho mình 6 cái nhờ shop xem lại dùm,1
"""Hoan hô Samsung. Gióng như đang nghe kể chuyện cổ tích vậy.""",0
Đồng hồ đẹp nhưng hơi khó mở,0
Chất lượng sản phẩm tuyệt vời. Hàg đẹp lắm ạ. Cứ như dì e sẽ ủg hộ shop dài hạn.,0
"Trước đây mình đã từng dùng 1 bộ này rồi cảm thấy trắng khá nhanh và giảm thâm mụn hiệu quả nữa sau 1 tuần thôi là đã mờ gần sạch rồi  chỉ có nhược điểm là độ dưỡng ẩm không cao xài chừng 1-2 tuần mà không dùng thêm mặt nạ dưỡng ẩm hay kem dưỡng ẩm khác là da khô căng luôn! Nên mình đã không dùng nó 1 thời gian rồi!Dạo gần đây vì thâm mụn rõ nhiều mà mình chưa tìm được sản phẩm khác tốt hơn nên vẫn mua lại sản phẩm này, chắc phần là vì dùng nhiều lờn da hay sao mà xài hoài chả thấy bớt thâm đi, cũng không trắng lên nhanh như trước nữa mà mình mới dùng 1 ngày thôi là da đã khô căng (có thể do thời tiết và mình ngồi máy lạnh nhiều) dù trước khi dùng sản phẩm này mình đã dưỡng ẩm da trong thời gian dài vì mình biết nó dưỡng ẩm không tốt, nhưng da vẫn cứ khô căng ra! Dù vậy mình vẫn cố gắng dùng đến 2 tuần để trị bay biến cái lũ thâm mụn đi, nhưng sau 2 tuần ngoài da khô căng khó chịu ra thì nó chẳng trắng ra mà thâm mụn vẫn cứ như thế! Rõ chán luôn!! Nói chung là mình không thích nữa và có thể nó không hợp da mình nhưng lỡ mua 2 hủ to oạch rồi tiếc của chỉ có thể bôi lên cổ thôi không dám bôi lên mặt nữa luôn :(",1
Rất ok..,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Chất liệu vải ok,0
Ko hài lòng về shop,1
Shop đóng gói hàng đầy đủ ko sót thứ j dù là mình mua khá nhìu món linh tinh. Giá khá hợp lý nưax. Vote 5 sao,0
. Chất lượng sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém,1
Buồn shop ghê luôn í... Bởi chẳng có điểm nào mà chê đc cả... Trước hết shop giao rất nhanh luôn tối đặt mà trưa nhận rồi ...Gói hàng rất rất kĩ luôn chu đáo từng thứ 1... Còn đc tặng nữa.. Có 1 sp k quét đc mã nhưng tin tưởng shop... Chất lượng ntn thì sẽ fb cho các bạn và shop sau nhé 😂😂😂,0
Rách sách của em mất rồi ạe cực kì ko thích sách mk bị z đâu,1
. Giao hàng lâu nhân viên giao hàng không tôn trọng khách hàng,1
Mong shop đổi lại cho mình .vua nhận mở ra thì thế này sao mình nấu đây.,0
Đa phần những sản phẩm mình mua trước đây từ Tiki hay bất cứ ở đâu đều có nhãn phụ và tem niêm phong rất đảm bảo. Tuy nhiên vừa rồi mình mua sản phẩm này thì 2 cả đều không có nhìn không khác gì hàng xách tay. Trong khi hàng xách tay bên ngoài thị trường chỉ bán có nửa giá. Vì vậy hi vọng Tiki sẽ xem lại và kiểm soát chặt chẽ hơn về nguồn hàng.,1
Thời gian giao hàng rất nhanh. Bàn phím dùng bt,0
Chất lượng sản phẩm tuyệt vời .Shop phục vụ rất tốt.,0
"mk mua màu số 2 nhìn ảnh thì là màu cam. khi đánh lên lại là màu hồng.giao hàng nhanh. nh chất lượng k đc như yêu cầu, son rất khô đúng là hình ảnh chỉ mang tính chất minh họa",1
"Bao năm vẫn vậy , chỉ 1 tình yêu  Chất lượng vượt ra biên giới 👍🏻 10 🌟 ",0
. Chất lượng sản phẩm kém   đồng hồ dơ bên trong  nhân viên đổ thừa lổi do nhà sản xuất,1
Chất lượng sản phẩm tuyệt vời  Rất đáng tiền Tuy giày đen chất k đc tốt lắm. Cỡ giày rộng hơn bt,0
Đóng gói sản phẩm rất đẹp và chắc chắn. Chưa sử dụng nên chưa review được ,0
shop giao thiếu cái mũ rồi,1
Lúc mua tôi có ghi lấy chậu màu xanh nhưng khi giao lại la màu hồng.,1
Mình nhận sản phẩm Dragon không đúng với chất lượng (Inox 304) và thương hiệu được niên yết với giá 80.900 đồng (nhưng mình cũng không biết trong đơn hàng của mình thì ghi là giá 80.000đ bây giờ kiểm tra lại mới thấy vụ này). Mình vừa mới yêu cầu đổi lại sản phẩm. Hi vọng Tiki sẽ kiểm tra nguồn hàng kĩ hơn để bảo vệ người tiêu dùng.,1
